,datapoint,attr_val,data_values,flipset_values,score
1596,4220,0,"[1, 0, 1, 1600, 350, 0, 4, 0, 1600, 350]","[1.0, 0.0, 1.0, 1600.0, 350.0, -0.0, 4.0, 1.0, 1600.0, 276.0]",0.541651468821005
1597,227,1,"[0, 1, 3, 6030, 270, 0, 0, 3, 5930, 270]","[0.0, 1.0, 3.0, 6030.0, 267.0, -0.0, -0.0, 4.0, 5930.0, 196.0]",0.541710272136001
1598,8328,1,"[0, 1, 3, 1020, 830, 2, 1, 1, 90, 130]","[0.0, 1.0, 3.0, 1020.0, 830.0, 2.0, 1.0, 2.0, 90.0, 55.0]",0.541725295118999
1599,1972,0,"[1, 0, 1, 70, 70, 2, 6, 0, 70, 50]","[1.0, 0.0, 1.0, 70.0, 70.0, 2.0, 5.0, 1.0, 70.0, 32.0]",0.5417385027915429
1600,2103,1,"[0, 1, 1, 560, 30, 1, 4, 0, 560, 30]","[0.0, 1.0, 1.0, 560.0, 30.0, 1.0, 3.0, 1.0, 560.0, 12.0]",0.5417465452993472
1601,629,1,"[0, 1, 3, 560, 100, 0, 6, 0, 470, 100]","[0.0, 1.0, 3.0, 560.0, 100.0, -0.0, 6.0, 1.0, 470.0, 25.0]",0.5418314890493394
1602,5535,0,"[1, 0, 3, 90, 90, 2, 6, 0, 0, 50]","[1.0, 0.0, 3.0, 90.0, 90.0, 2.0, 5.0, 1.0, 0.0, 31.0]",0.5418317932164065
1603,7465,1,"[0, 1, 3, 8880, 640, 0, 0, 5, 7730, 340]","[0.0, 1.0, 3.0, 8880.0, 640.0, -0.0, -0.0, 6.0, 7730.0, 265.0]",0.5418536307617965
1604,4421,0,"[1, 0, 2, 480, 480, 1, 6, 0, 240, 180]","[1.0, 0.0, 2.0, 480.0, 479.0, 1.0, 6.0, 1.0, 240.0, 105.0]",0.5418642939620828
1605,60,0,"[1, 0, 2, 4250, 330, 0, 0, 0, 4020, 330]","[1.0, 0.0, 2.0, 4250.0, 327.0, -0.0, -0.0, 1.0, 4020.0, 255.0]",0.541903079880921
1606,559,0,"[1, 0, 2, 150, 150, 2, 6, 0, 0, 50]","[1.0, 0.0, 2.0, 150.0, 150.0, 2.0, 5.0, 1.0, 0.0, 30.0]",0.5420641245111195
1607,1536,0,"[1, 0, 3, 180, 180, 2, 6, 0, 120, 30]","[1.0, 0.0, 3.0, 180.0, 180.0, 2.0, 5.0, 1.0, 120.0, 10.0]",0.5421237645496875
1608,3579,1,"[0, 1, 1, 820, 90, 0, 6, 0, 670, 90]","[0.0, 1.0, 1.0, 820.0, 90.0, -0.0, 6.0, 1.0, 670.0, 13.0]",0.542125581658802
1609,8431,1,"[0, 1, 1, 3800, 150, 0, 0, 0, 3540, 130]","[0.0, 1.0, 1.0, 3800.0, 150.0, -0.0, -0.0, 1.0, 3540.0, 53.0]",0.5422217261926339
1610,635,0,"[1, 0, 3, 2010, 2010, 1, 5, 0, 770, 50]","[1.0, 0.0, 3.0, 2010.0, 2010.0, 1.0, 4.0, 1.0, 770.0, 29.0]",0.5423208061088267
1611,9812,0,"[1, 0, 2, 240, 90, 2, 6, 0, 240, 30]","[1.0, 0.0, 2.0, 240.0, 90.0, 2.0, 5.0, 1.0, 240.0, 9.0]",0.5423409933976981
1612,299,1,"[0, 1, 2, 650, 110, 0, 6, 0, 610, 90]","[0.0, 1.0, 2.0, 650.0, 110.0, -0.0, 6.0, 1.0, 610.0, 12.0]",0.5423411924847481
1613,4612,1,"[0, 1, 3, 3270, 170, 0, 0, 0, 3230, 150]","[0.0, 1.0, 3.0, 3270.0, 170.0, -0.0, -0.0, 1.0, 3230.0, 72.0]",0.542354584021696
1614,9484,0,"[1, 0, 2, 360, 360, 2, 6, 0, 40, 30]","[1.0, 0.0, 2.0, 360.0, 360.0, 2.0, 5.0, 1.0, 40.0, 9.0]",0.5423655301874133
1615,4909,1,"[0, 1, 3, 500, 150, 0, 5, 0, 500, 150]","[0.0, 1.0, 3.0, 500.0, 150.0, -0.0, 5.0, 1.0, 500.0, 72.0]",0.5423688324821522
1616,1029,1,"[0, 1, 2, 880, 90, 0, 6, 0, 660, 90]","[0.0, 1.0, 2.0, 880.0, 90.0, -0.0, 6.0, 1.0, 660.0, 12.0]",0.5424123058233254
1617,1647,0,"[1, 0, 3, 5430, 240, 0, 0, 0, 5420, 190]","[1.0, 0.0, 3.0, 5430.0, 238.0, -0.0, -0.0, 1.0, 5420.0, 112.0]",0.5424785828632448
1618,6893,1,"[0, 1, 3, 1520, 600, 0, 4, 0, 1510, 60]","[0.0, 1.0, 3.0, 1520.0, 600.0, -0.0, 3.0, 1.0, 1510.0, 38.0]",0.5424794379444946
1619,5291,0,"[1, 0, 3, 240, 60, 2, 6, 0, 240, 30]","[1.0, 0.0, 3.0, 240.0, 60.0, 2.0, 5.0, 1.0, 240.0, 8.0]",0.5424853782116738
1620,7547,0,"[1, 0, 1, 540, 380, 2, 6, 0, 0, 40]","[1.0, 0.0, 1.0, 540.0, 380.0, 2.0, 5.0, 1.0, 0.0, 18.0]",0.5424956499809392
1621,3909,1,"[0, 1, 2, 2140, 0, 0, 5, 0, 2140, 0]","[0.0, 1.0, 2.0, 2140.0, -0.0, -0.0, 5.0, 2.0, 2140.0, -0.0]",0.5426040209346545
1622,1000,0,"[1, 0, 2, 520, 180, 1, 6, 0, 520, 180]","[1.0, 0.0, 2.0, 520.0, 180.0, 1.0, 6.0, 1.0, 520.0, 101.0]",0.5426457367025592
1623,1392,0,"[1, 0, 1, 980, 310, 0, 6, 0, 980, 310]","[1.0, 0.0, 1.0, 980.0, 310.0, -0.0, 6.0, 1.0, 980.0, 230.0]",0.5427130621506602
1624,6275,0,"[1, 0, 3, 280, 100, 2, 5, 0, 280, 80]","[1.0, 0.0, 3.0, 280.0, 100.0, 2.0, 5.0, 1.0, 280.0, -0.0]",0.5427538670497285
1625,371,0,"[1, 0, 2, 80, 80, 2, 6, 0, 80, 50]","[1.0, 0.0, 2.0, 80.0, 80.0, 2.0, 5.0, 1.0, 80.0, 26.0]",0.5428397778296377
1626,4044,0,"[1, 0, 1, 120, 120, 2, 6, 0, 0, 60]","[1.0, 0.0, 1.0, 120.0, 120.0, 2.0, 5.0, 1.0, 0.0, 36.0]",0.5428499590255229
1627,6583,0,"[1, 0, 3, 1770, 1740, 2, 4, 0, 60, 30]","[1.0, 0.0, 3.0, 1770.0, 1740.0, 2.0, 3.0, 1.0, 60.0, 6.0]",0.542857293508656
1628,3256,0,"[1, 0, 2, 5200, 220, 0, 0, 0, 5200, 220]","[1.0, 0.0, 2.0, 5200.0, 219.0, -0.0, -0.0, 1.0, 5200.0, 140.0]",0.5428599205124298
1629,1721,0,"[1, 0, 1, 1510, 1510, 1, 5, 0, 350, 150]","[1.0, 0.0, 1.0, 1510.0, 1508.0, 1.0, 5.0, 1.0, 350.0, 70.0]",0.5428746827775678
1630,331,0,"[1, 0, 1, 530, 530, 1, 6, 0, 280, 180]","[1.0, 0.0, 1.0, 530.0, 528.0, 1.0, 6.0, 1.0, 280.0, 100.0]",0.5428769952366101
1631,8864,0,"[1, 0, 2, 40, 60, 2, 6, 0, 10, 60]","[1.0, 0.0, 2.0, 40.0, 60.0, 2.0, 5.0, 1.0, 10.0, 36.0]",0.5429149368997951
1632,4648,1,"[0, 1, 2, 3520, 170, 0, 0, 0, 3150, 170]","[0.0, 1.0, 2.0, 3520.0, 170.0, -0.0, -0.0, 1.0, 3150.0, 89.0]",0.5429167867948619
1633,8498,0,"[1, 0, 3, 2460, 200, 0, 6, 0, 2140, 200]","[1.0, 0.0, 3.0, 2460.0, 200.0, -0.0, 6.0, 1.0, 2140.0, 119.0]",0.542953238057459
1634,1458,1,"[0, 1, 2, 1520, 60, 0, 5, 0, 1520, 60]","[0.0, 1.0, 2.0, 1520.0, 60.0, -0.0, 4.0, 1.0, 1520.0, 36.0]",0.5429563616318562
1635,6614,0,"[1, 0, 3, 780, 790, 2, 6, 0, 0, 0]","[1.0, 0.0, 3.0, 780.0, 790.0, 1.0, 6.0, 1.0, 0.0, -0.0]",0.5430210968358653
1636,7860,0,"[1, 0, 2, 200, 170, 2, 6, 0, 200, 30]","[1.0, 0.0, 2.0, 200.0, 170.0, 2.0, 5.0, 1.0, 200.0, 5.0]",0.5430372770840941
1637,2460,0,"[1, 0, 2, 140, 140, 2, 6, 0, 50, 50]","[1.0, 0.0, 2.0, 140.0, 140.0, 2.0, 5.0, 1.0, 50.0, 25.0]",0.5430788156383599
1638,1239,0,"[1, 0, 3, 170, 170, 2, 6, 0, 0, 50]","[1.0, 0.0, 3.0, 170.0, 170.0, 2.0, 5.0, 1.0, 0.0, 25.0]",0.5430879659761756
1639,239,0,"[1, 0, 2, 160, 280, 2, 6, 0, 110, 30]","[1.0, 0.0, 2.0, 160.0, 280.0, 2.0, 5.0, 1.0, 110.0, 5.0]",0.5431273010920117
1640,6174,1,"[0, 1, 3, 310, 20, 1, 5, 0, 310, 0]","[0.0, 1.0, 3.0, 310.0, 20.0, 0.0, 5.0, 1.0, 310.0, -0.0]",0.5431360446726489
1641,8852,0,"[1, 0, 3, 800, 800, 2, 6, 0, 0, 0]","[1.0, 0.0, 3.0, 800.0, 800.0, 1.0, 6.0, 1.0, 0.0, -0.0]",0.5431466276217074
1642,2629,0,"[1, 0, 3, 210, 210, 2, 6, 0, 60, 40]","[1.0, 0.0, 3.0, 210.0, 210.0, 2.0, 5.0, 1.0, 60.0, 15.0]",0.5431554014749611
1643,3061,1,"[0, 1, 2, 1160, 50, 0, 6, 0, 1100, 50]","[0.0, 1.0, 2.0, 1160.0, 50.0, -0.0, 5.0, 1.0, 1100.0, 24.0]",0.543221739582882
1644,6689,0,"[1, 0, 2, 90, 90, 2, 6, 0, 90, 50]","[1.0, 0.0, 2.0, 90.0, 90.0, 2.0, 5.0, 1.0, 90.0, 24.0]",0.5432310722903475
1645,7927,0,"[1, 0, 2, 60, 60, 2, 6, 0, 30, 60]","[1.0, 0.0, 2.0, 60.0, 60.0, 2.0, 5.0, 1.0, 30.0, 34.0]",0.5433206178329745
1646,8033,0,"[1, 0, 3, 5580, 370, 0, 0, 0, 5120, 220]","[1.0, 0.0, 3.0, 5580.0, 370.0, -0.0, -0.0, 1.0, 5120.0, 137.0]",0.5433265103875327
1647,2216,0,"[1, 0, 2, 1560, 560, 1, 6, 0, 1560, 40]","[1.0, 0.0, 2.0, 1560.0, 559.0, 1.0, 5.0, 1.0, 1560.0, 14.0]",0.5433739118878689
1648,456,0,"[1, 0, 3, 2010, 2010, 1, 3, 0, 930, 150]","[1.0, 0.0, 3.0, 2010.0, 2007.0, 1.0, 3.0, 1.0, 930.0, 67.0]",0.5434762680260379
1649,7466,0,"[1, 0, 2, 130, 60, 2, 6, 0, 130, 50]","[1.0, 0.0, 2.0, 130.0, 60.0, 2.0, 5.0, 1.0, 130.0, 23.0]",0.5434770854910199
1650,5046,0,"[1, 0, 2, 110, 110, 2, 6, 0, 90, 50]","[1.0, 0.0, 2.0, 110.0, 110.0, 2.0, 5.0, 1.0, 90.0, 23.0]",0.5435450148206578
1651,2992,1,"[0, 1, 3, 700, 420, 1, 1, 0, 700, 150]","[0.0, 1.0, 3.0, 700.0, 420.0, 1.0, 1.0, 1.0, 700.0, 66.0]",0.5435662785396955
1652,3556,0,"[1, 0, 3, 380, 360, 1, 6, 0, 200, 200]","[1.0, 0.0, 3.0, 380.0, 360.0, 1.0, 6.0, 1.0, 200.0, 116.0]",0.543622846881378
1653,7804,0,"[1, 0, 3, 400, 400, 2, 6, 0, 290, 0]","[1.0, 0.0, 3.0, 400.0, 400.0, 1.0, 6.0, 1.0, 290.0, -0.0]",0.5436617533943304
1654,3955,0,"[1, 0, 1, 120, 120, 2, 6, 0, 120, 50]","[1.0, 0.0, 1.0, 120.0, 120.0, 2.0, 5.0, 1.0, 120.0, 22.0]",0.5436951879997943
1655,8450,0,"[1, 0, 2, 230, 230, 2, 6, 0, 100, 40]","[1.0, 0.0, 2.0, 230.0, 230.0, 2.0, 5.0, 1.0, 100.0, 12.0]",0.5436968260371942
1656,1407,1,"[0, 1, 3, 2610, 140, 0, 2, 0, 2610, 110]","[0.0, 1.0, 3.0, 2610.0, 140.0, -0.0, 2.0, 1.0, 2610.0, 25.0]",0.5437301414286209
1657,9884,0,"[1, 0, 2, 320, 320, 2, 6, 0, 210, 20]","[1.0, 0.0, 2.0, 320.0, 320.0, 1.0, 5.0, 0.0, 210.0, 20.0]",0.5437543738030868
1658,5923,0,"[1, 0, 2, 4850, 280, 0, 0, 0, 4640, 280]","[1.0, 0.0, 2.0, 4850.0, 280.0, -0.0, -0.0, 1.0, 4640.0, 195.0]",0.5437686086344915
1659,6455,1,"[0, 1, 2, 1310, 310, 0, 6, 0, 600, 90]","[0.0, 1.0, 2.0, 1310.0, 310.0, -0.0, 6.0, 1.0, 600.0, 5.0]",0.5437996287205499
1660,4993,1,"[0, 1, 3, 910, 150, 0, 6, 0, 900, 60]","[0.0, 1.0, 3.0, 910.0, 150.0, -0.0, 5.0, 1.0, 900.0, 31.0]",0.5438825118402554
1661,4375,1,"[0, 1, 2, 510, 520, 1, 5, 0, 0, 0]","[0.0, 1.0, 2.0, 510.0, 520.0, 0.0, 5.0, 1.0, 0.0, -0.0]",0.5439560351146335
1662,264,1,"[0, 1, 3, 4440, 170, 0, 0, 1, 4440, 170]","[0.0, 1.0, 3.0, 4440.0, 168.0, -0.0, -0.0, 2.0, 4440.0, 84.0]",0.5440559083776985
1663,2936,0,"[1, 0, 3, 30, 720, 2, 6, 0, 0, 0]","[1.0, 0.0, 3.0, 30.0, 720.0, 1.0, 6.0, 1.0, 0.0, -0.0]",0.5440610995146533
1664,3774,1,"[0, 1, 2, 2560, 460, 0, 1, 0, 1190, 310]","[0.0, 1.0, 2.0, 2560.0, 460.0, -0.0, 1.0, 1.0, 1190.0, 223.0]",0.5441352844432614
1665,4818,1,"[0, 1, 3, 360, 90, 1, 4, 0, 360, 50]","[0.0, 1.0, 3.0, 360.0, 88.0, 1.0, 3.0, 1.0, 360.0, 20.0]",0.5441724613843133
1666,6133,1,"[0, 1, 2, 5510, 350, 0, 0, 3, 5260, 350]","[0.0, 1.0, 2.0, 5510.0, 350.0, -0.0, -0.0, 4.0, 5260.0, 263.0]",0.5441764534883067
1667,9644,0,"[1, 0, 3, 5440, 450, 0, 0, 2, 5440, 450]","[1.0, 0.0, 3.0, 5440.0, 450.0, -0.0, -0.0, 3.0, 5440.0, 363.0]",0.5441950179545663
1668,4739,0,"[1, 0, 2, 5400, 240, 0, 0, 0, 5100, 240]","[1.0, 0.0, 2.0, 5400.0, 240.0, -0.0, -0.0, 1.0, 5100.0, 153.0]",0.5441970902089448
1669,339,1,"[0, 1, 2, 1140, 50, 0, 6, 0, 1140, 50]","[0.0, 1.0, 2.0, 1140.0, 50.0, -0.0, 5.0, 1.0, 1140.0, 19.0]",0.54422163030805
1670,3884,1,"[0, 1, 3, 1760, 40, 0, 5, 0, 1760, 40]","[0.0, 1.0, 3.0, 1760.0, 40.0, -0.0, 4.0, 1.0, 1760.0, 9.0]",0.5442245313841345
1671,1708,0,"[1, 0, 3, 230, 230, 1, 6, 0, 60, 230]","[1.0, 0.0, 3.0, 230.0, 227.0, 1.0, 6.0, 1.0, 60.0, 143.0]",0.5442634708236209
1672,4135,1,"[0, 1, 2, 1320, 80, 0, 6, 0, 1150, 50]","[0.0, 1.0, 2.0, 1320.0, 80.0, -0.0, 5.0, 1.0, 1150.0, 18.0]",0.5444549340089012
1673,3705,1,"[0, 1, 3, 3630, 160, 0, 0, 0, 3630, 120]","[0.0, 1.0, 3.0, 3630.0, 160.0, -0.0, -0.0, 1.0, 3630.0, 31.0]",0.5445064729908811
1674,1974,0,"[1, 0, 2, 80, 80, 2, 6, 0, 70, 60]","[1.0, 0.0, 2.0, 80.0, 78.0, 2.0, 5.0, 1.0, 70.0, 28.0]",0.5445714146201253
1675,6274,1,"[0, 1, 3, 3560, 160, 0, 0, 0, 3290, 160]","[0.0, 1.0, 3.0, 3560.0, 159.0, -0.0, -0.0, 1.0, 3290.0, 71.0]",0.544625671536535
1676,2170,0,"[1, 0, 3, 310, 320, 2, 6, 0, 50, 40]","[1.0, 0.0, 3.0, 310.0, 320.0, 2.0, 5.0, 1.0, 50.0, 7.0]",0.5446789791291158
1677,7420,0,"[1, 0, 2, 1310, 420, 2, 3, 0, 1310, 70]","[1.0, 0.0, 2.0, 1310.0, 419.0, 2.0, 2.0, 1.0, 1310.0, 37.0]",0.5447438921023979
1678,1507,1,"[0, 1, 2, 1060, 60, 0, 6, 0, 1060, 60]","[0.0, 1.0, 2.0, 1060.0, 58.0, -0.0, 5.0, 1.0, 1060.0, 27.0]",0.5447533840262154
1679,68,0,"[1, 0, 2, 50, 240, 2, 6, 0, 30, 50]","[1.0, 0.0, 2.0, 50.0, 240.0, 2.0, 5.0, 1.0, 30.0, 16.0]",0.5447772755186875
1680,5665,0,"[1, 0, 2, 680, 1380, 2, 5, 0, 10, 10]","[1.0, 0.0, 2.0, 680.0, 1380.0, 1.0, 5.0, 1.0, 10.0, 10.0]",0.5448160444815782
1681,6581,1,"[0, 1, 2, 980, 150, 0, 6, 0, 980, 60]","[0.0, 1.0, 2.0, 980.0, 150.0, -0.0, 5.0, 1.0, 980.0, 26.0]",0.544826602140719
1682,6267,1,"[0, 1, 3, 4910, 500, 0, 0, 0, 4550, 0]","[0.0, 1.0, 3.0, 4910.0, 500.0, -0.0, -0.0, 2.0, 4550.0, -0.0]",0.544846717209416
1683,4616,0,"[1, 0, 2, 1440, 1440, 2, 5, 0, 150, 0]","[1.0, 0.0, 2.0, 1440.0, 1440.0, 1.0, 5.0, 1.0, 150.0, -0.0]",0.5448698243627383
1684,7908,1,"[0, 1, 2, 3370, 310, 0, 0, 0, 3270, 150]","[0.0, 1.0, 2.0, 3370.0, 310.0, -0.0, -0.0, 1.0, 3270.0, 59.0]",0.5449052641182355
1685,8943,1,"[0, 1, 3, 1260, 1210, 2, 3, 1, 10, 10]","[0.0, 1.0, 3.0, 1260.0, 1210.0, 1.0, 3.0, 2.0, 10.0, 10.0]",0.54491734153485
1686,3529,1,"[0, 1, 2, 500, 310, 1, 4, 0, 350, 40]","[0.0, 1.0, 2.0, 500.0, 310.0, 1.0, 3.0, 1.0, 350.0, 5.0]",0.5449671331466525
1687,4180,0,"[1, 0, 2, 5750, 240, 0, 0, 0, 5180, 240]","[1.0, 0.0, 2.0, 5750.0, 240.0, -0.0, -0.0, 1.0, 5180.0, 149.0]",0.5449700808473971
1688,2390,1,"[0, 1, 3, 1090, 110, 0, 6, 0, 1090, 50]","[0.0, 1.0, 3.0, 1090.0, 110.0, -0.0, 5.0, 1.0, 1090.0, 15.0]",0.5450473197131079
1689,3863,1,"[0, 1, 3, 1790, 1530, 1, 2, 0, 130, 80]","[0.0, 1.0, 3.0, 1790.0, 1530.0, 1.0, 1.0, 1.0, 130.0, 45.0]",0.5450631763488253
1690,912,0,"[1, 0, 2, 180, 100, 2, 6, 0, 180, 50]","[1.0, 0.0, 2.0, 180.0, 100.0, 2.0, 5.0, 1.0, 180.0, 14.0]",0.5452442825602939
1691,6966,1,"[0, 1, 3, 1570, 90, 0, 5, 0, 1570, 60]","[0.0, 1.0, 3.0, 1570.0, 90.0, -0.0, 4.0, 1.0, 1570.0, 24.0]",0.5452447757404206
1692,2746,1,"[0, 1, 1, 940, 90, 0, 6, 0, 820, 90]","[0.0, 1.0, 1.0, 940.0, 66.0, -0.0, 6.0, 1.0, 820.0, -0.0]",0.545261916302672
1693,3859,1,"[0, 1, 3, 1230, 170, 0, 6, 0, 1070, 50]","[0.0, 1.0, 3.0, 1230.0, 170.0, -0.0, 5.0, 1.0, 1070.0, 14.0]",0.545268826688506
1694,7592,0,"[1, 0, 3, 7300, 280, 0, 0, 2, 7300, 280]","[1.0, 0.0, 3.0, 7300.0, 280.0, -0.0, -0.0, 3.0, 7300.0, 187.0]",0.5452922217357623
1695,7315,1,"[0, 1, 2, 610, 610, 1, 5, 0, 0, 0]","[0.0, 1.0, 2.0, 610.0, 610.0, 0.0, 5.0, 1.0, 0.0, -0.0]",0.5453367051481298
1696,2329,0,"[0, 0, 2, 240, 110, 0, 6, 0, 240, 110]","[0.0, 0.0, 2.0, 240.0, 110.0, -0.0, 6.0, 1.0, 240.0, 17.0]",0.5453501261272822
1697,5524,0,"[1, 0, 2, 110, 110, 2, 6, 0, 0, 70]","[1.0, 0.0, 2.0, 110.0, 110.0, 2.0, 5.0, 1.0, 0.0, 33.0]",0.5453680599722182
1698,1284,1,"[0, 1, 3, 1020, 100, 0, 6, 0, 1020, 60]","[0.0, 1.0, 3.0, 1020.0, 100.0, -0.0, 5.0, 1.0, 1020.0, 23.0]",0.5454050168812609
1699,2633,0,"[1, 0, 2, 3770, 310, 0, 4, 1, 3540, 310]","[1.0, 0.0, 2.0, 3770.0, 310.0, -0.0, 4.0, 2.0, 3540.0, 216.0]",0.5454684149673349
1700,895,1,"[0, 1, 2, 130, 100, 1, 5, 0, 100, 30]","[0.0, 1.0, 2.0, 130.0, 100.0, 0.0, 5.0, 1.0, 100.0, 30.0]",0.5454777788927139
1701,3104,1,"[0, 1, 2, 960, 580, 1, 2, 0, 920, 70]","[0.0, 1.0, 2.0, 960.0, 580.0, 1.0, 1.0, 1.0, 920.0, 32.0]",0.5456051019994086
1702,6544,0,"[1, 0, 2, 70, 70, 2, 6, 0, 40, 70]","[1.0, 0.0, 2.0, 70.0, 70.0, 2.0, 5.0, 1.0, 40.0, 32.0]",0.5456770389946028
1703,3239,0,"[1, 0, 2, 6260, 0, 0, 5, 1, 6260, 0]","[1.0, 0.0, 2.0, 6260.0, -0.0, -0.0, 5.0, 3.0, 6260.0, -0.0]",0.5456956999536715
1704,3315,0,"[1, 0, 2, 6260, 0, 0, 5, 1, 6260, 0]","[1.0, 0.0, 2.0, 6260.0, -0.0, -0.0, 5.0, 3.0, 6260.0, -0.0]",0.5456956999536715
1705,9244,1,"[0, 1, 3, 640, 80, 1, 4, 0, 640, 30]","[0.0, 1.0, 3.0, 640.0, 80.0, 0.0, 4.0, 1.0, 640.0, 30.0]",0.5457299524086721
1706,4417,0,"[1, 0, 1, 1060, 1060, 2, 6, 0, 0, 0]","[1.0, 0.0, 1.0, 1060.0, 1060.0, 1.0, 6.0, 1.0, 0.0, -0.0]",0.5458076247678614
1707,4102,0,"[1, 0, 0, 2570, 60, 1, 5, 0, 2570, 60]","[1.0, 0.0, -0.0, 2570.0, 60.0, 1.0, 4.0, 1.0, 2570.0, 21.0]",0.5458224491962713
1708,1669,1,"[0, 1, 3, 600, 600, 1, 5, 0, 0, 0]","[0.0, 1.0, 3.0, 600.0, 600.0, 0.0, 5.0, 1.0, 0.0, -0.0]",0.5458889041341236
1709,609,1,"[0, 1, 3, 970, 980, 1, 4, 0, 220, 0]","[0.0, 1.0, 3.0, 970.0, 980.0, 0.0, 4.0, 1.0, 220.0, -0.0]",0.5459121962809095
1710,9067,0,"[1, 0, 3, 70, 70, 2, 6, 0, 20, 70]","[1.0, 0.0, 3.0, 70.0, 69.0, 2.0, 5.0, 1.0, 20.0, 31.0]",0.5459178912411298
1711,1623,1,"[0, 1, 3, 3420, 150, 0, 0, 0, 3420, 150]","[0.0, 1.0, 3.0, 3420.0, 150.0, -0.0, -0.0, 1.0, 3420.0, 54.0]",0.5459561634887473
1712,5233,0,"[1, 0, 2, 11290, 580, 0, 0, 6, 10820, 450]","[1.0, 0.0, 2.0, 11290.0, 580.0, -0.0, -0.0, 6.0, 10820.0, 217.0]",0.5459806283106975
1713,959,1,"[0, 1, 2, 2960, 520, 1, 1, 1, 2960, 60]","[0.0, 1.0, 2.0, 2960.0, 520.0, 1.0, 0.0, 2.0, 2960.0, 20.0]",0.5459841917193048
1714,8645,0,"[1, 0, 1, 700, 570, 2, 6, 0, 20, 40]","[1.0, 0.0, 1.0, 700.0, 570.0, 2.0, 5.0, 1.0, 20.0, 0.0]",0.5460398984946185
1715,3987,0,"[1, 0, 1, 90, 70, 2, 6, 0, 90, 70]","[1.0, 0.0, 1.0, 90.0, 70.0, 2.0, 5.0, 1.0, 90.0, 30.0]",0.5460755387858494
1716,8098,0,"[1, 0, 3, 16730, 450, 0, 0, 6, 11630, 450]","[1.0, 0.0, 3.0, 16730.0, 445.0, -0.0, -0.0, 6.0, 11630.0, 217.0]",0.5461060195796159
1717,1870,0,"[1, 0, 3, 560, 560, 2, 6, 0, 290, 0]","[1.0, 0.0, 3.0, 560.0, 560.0, 1.0, 6.0, 1.0, 290.0, -0.0]",0.5461719217129204
1718,6768,1,"[0, 1, 3, 410, 230, 0, 4, 0, 390, 230]","[0.0, 1.0, 3.0, 410.0, 230.0, -0.0, 4.0, 1.0, 390.0, 133.0]",0.5461828264095818
1719,1056,0,"[1, 0, 2, 5260, 230, 0, 0, 0, 5260, 230]","[1.0, 0.0, 2.0, 5260.0, 227.0, -0.0, -0.0, 1.0, 5260.0, 133.0]",0.5462299849577246
1720,5311,1,"[0, 1, 1, 560, 560, 1, 5, 0, 20, 10]","[0.0, 1.0, 1.0, 560.0, 560.0, 0.0, 5.0, 1.0, 20.0, 10.0]",0.5462760769066102
1721,2849,0,"[1, 0, 1, 180, 90, 2, 6, 0, 180, 60]","[1.0, 0.0, 1.0, 180.0, 89.0, 2.0, 5.0, 1.0, 180.0, 19.0]",0.5463114352366856
1722,9821,0,"[1, 0, 2, 5690, 190, 0, 0, 0, 5690, 190]","[1.0, 0.0, 2.0, 5690.0, 190.0, -0.0, -0.0, 1.0, 5690.0, 92.0]",0.5463330684282515
1723,3389,0,"[1, 0, 2, 5090, 150, 1, 1, 1, 5090, 150]","[1.0, 0.0, 2.0, 5090.0, 150.0, 1.0, 1.0, 2.0, 5090.0, 52.0]",0.5463363379102044
1724,1450,0,"[1, 0, 3, 240, 250, 2, 6, 0, 0, 60]","[1.0, 0.0, 3.0, 240.0, 248.0, 2.0, 5.0, 1.0, 0.0, 19.0]",0.5463397532113892
1725,2722,1,"[0, 1, 3, 930, 180, 0, 4, 0, 930, 180]","[0.0, 1.0, 3.0, 930.0, 177.0, -0.0, 4.0, 1.0, 930.0, 82.0]",0.5464251728254474
1726,8908,0,"[1, 0, 2, 2860, 2890, 1, 4, 1, 2090, 40]","[1.0, 0.0, 2.0, 2860.0, 2871.0, 1.0, 3.0, 2.0, 2090.0, -0.0]",0.5464504606789438
1727,3489,1,"[0, 1, 3, 1970, 90, 0, 4, 0, 1900, 90]","[0.0, 1.0, 3.0, 1970.0, 90.0, -0.0, 3.0, 1.0, 1900.0, 48.0]",0.5464878125609116
1728,3373,0,"[0, 0, 2, 3270, 140, 0, 0, 0, 3270, 140]","[0.0, 0.0, 2.0, 3270.0, 140.0, -0.0, -0.0, 1.0, 3270.0, 41.0]",0.5465049248511034
1729,8394,1,"[0, 1, 3, 1260, 1260, 1, 4, 0, 60, 0]","[0.0, 1.0, 3.0, 1260.0, 1260.0, 0.0, 4.0, 1.0, 60.0, -0.0]",0.5465269062288081
1730,4416,0,"[1, 0, 2, 4160, 3840, 2, 2, 0, 0, 10]","[1.0, 0.0, 2.0, 4160.0, 3840.0, 1.0, 2.0, 1.0, 0.0, 10.0]",0.5466056124461551
1731,2138,0,"[1, 0, 3, 70, 110, 2, 6, 0, 20, 70]","[1.0, 0.0, 3.0, 70.0, 110.0, 2.0, 5.0, 1.0, 20.0, 27.0]",0.5466707995834532
1732,863,1,"[0, 1, 1, 20, 20, 1, 6, 0, 10, 0]","[0.0, 1.0, 1.0, 20.0, 20.0, 0.0, 6.0, 1.0, 10.0, -0.0]",0.5467258408211118
