NoDefaultNextMonth (label),Married,Single,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,EducationLevel_ord_0,EducationLevel_ord_1,EducationLevel_ord_2,EducationLevel_ord_3
0.0,0,1,530,110,1,2,1,530,40,1.0,1.0,1.0,1.0
0.0,1,0,10,30,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,780,60,0,0,0,670,60,1.0,1.0,1.0,0.0
0.0,0,1,40,60,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,15170,2140,0,0,6,12710,920,1.0,1.0,1.0,1.0
0.0,0,1,290,40,0,0,5,240,40,1.0,1.0,1.0,0.0
0.0,0,1,3820,3820,2,4,0,420,0,1.0,1.0,1.0,0.0
0.0,0,1,740,60,0,0,0,680,60,1.0,1.0,0.0,0.0
0.0,1,0,200,800,2,6,0,200,0,1.0,1.0,1.0,1.0
0.0,0,1,330,30,0,6,0,330,30,1.0,1.0,1.0,1.0
0.0,0,1,1530,70,0,0,0,1530,0,1.0,1.0,0.0,0.0
0.0,1,0,14030,420,0,0,0,14030,420,1.0,1.0,0.0,0.0
0.0,0,1,80,70,2,6,0,80,20,1.0,1.0,1.0,1.0
0.0,1,0,1740,1750,2,6,0,320,240,1.0,1.0,1.0,1.0
0.0,1,0,600,310,1,2,1,320,310,1.0,1.0,1.0,0.0
0.0,0,1,1650,80,0,0,4,1630,80,1.0,1.0,1.0,0.0
0.0,1,0,890,890,3,6,0,20,200,1.0,1.0,1.0,0.0
0.0,1,0,490,490,2,6,0,0,70,1.0,1.0,1.0,1.0
0.0,0,1,390,390,2,6,0,40,0,1.0,1.0,1.0,1.0
0.0,1,0,3510,200,0,0,3,3410,130,1.0,1.0,0.0,0.0
0.0,0,1,630,70,0,0,6,530,70,1.0,1.0,1.0,0.0
0.0,1,0,1140,570,1,5,0,1140,210,1.0,1.0,1.0,0.0
0.0,0,1,1500,60,0,0,3,1500,60,1.0,1.0,1.0,0.0
0.0,1,0,3550,170,0,0,0,3190,170,1.0,1.0,1.0,1.0
0.0,1,0,160,160,2,6,0,110,30,1.0,1.0,0.0,0.0
0.0,0,1,9240,460,0,0,3,8990,460,1.0,1.0,1.0,1.0
0.0,1,0,2640,4880,5,5,0,10,1150,1.0,1.0,1.0,1.0
0.0,0,1,310,50,0,0,6,270,0,1.0,1.0,1.0,0.0
0.0,1,0,1480,1500,3,5,0,10,710,1.0,1.0,1.0,1.0
0.0,1,0,40,160,3,6,0,10,20,1.0,1.0,0.0,0.0
0.0,0,1,3100,120,0,0,0,3100,120,1.0,1.0,1.0,1.0
0.0,0,1,2970,150,0,0,0,2770,150,1.0,1.0,1.0,0.0
0.0,1,0,180,80,0,6,0,80,80,1.0,1.0,1.0,0.0
0.0,1,0,4200,3050,1,0,3,4200,160,1.0,1.0,1.0,0.0
0.0,0,1,300,40,0,1,5,270,40,1.0,1.0,0.0,0.0
0.0,1,0,720,720,2,6,0,40,40,1.0,1.0,0.0,0.0
0.0,0,1,880,60,0,0,6,850,0,1.0,1.0,1.0,0.0
0.0,0,1,480,310,1,6,0,70,30,1.0,1.0,1.0,0.0
0.0,0,1,1720,310,0,3,0,1720,60,1.0,1.0,1.0,0.0
0.0,0,1,410,410,2,6,0,0,0,1.0,1.0,0.0,0.0
0.0,0,1,740,40,0,0,0,640,40,1.0,1.0,1.0,0.0
0.0,0,1,6630,6830,1,1,5,6580,170,1.0,1.0,1.0,0.0
0.0,0,1,1400,1220,1,4,0,230,40,1.0,1.0,1.0,0.0
0.0,0,1,9780,450,0,0,2,9550,450,1.0,1.0,1.0,1.0
0.0,1,0,2060,1840,1,6,0,720,1840,1.0,1.0,1.0,0.0
0.0,1,0,4680,4680,1,5,0,290,210,1.0,1.0,1.0,0.0
0.0,0,1,1510,130,0,0,0,1270,130,1.0,1.0,1.0,0.0
0.0,0,1,620,190,1,4,0,90,50,1.0,1.0,1.0,0.0
0.0,1,0,50,50,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,730,730,2,6,0,40,730,1.0,1.0,1.0,1.0
0.0,1,0,1800,1890,5,5,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,990,60,0,2,0,990,50,1.0,1.0,1.0,0.0
0.0,0,1,100,530,3,6,0,100,0,1.0,1.0,1.0,0.0
0.0,1,0,2770,2770,3,5,0,190,250,1.0,1.0,1.0,1.0
0.0,1,0,250,250,3,6,0,80,80,1.0,1.0,0.0,0.0
0.0,1,0,20,20,1,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,460,120,0,0,0,420,50,1.0,1.0,1.0,0.0
0.0,1,0,4250,150,0,0,0,4250,140,1.0,1.0,0.0,0.0
0.0,1,0,3190,120,0,0,6,3190,110,1.0,1.0,0.0,0.0
0.0,0,1,1650,140,0,0,0,1440,140,1.0,1.0,1.0,1.0
0.0,1,0,3720,230,0,0,0,3720,230,1.0,1.0,1.0,1.0
0.0,0,1,1880,610,0,0,6,1260,0,1.0,1.0,1.0,0.0
0.0,0,1,7180,320,0,0,3,7110,270,1.0,1.0,1.0,0.0
0.0,0,1,1070,90,0,0,0,1070,0,1.0,1.0,1.0,0.0
0.0,0,0,290,30,0,0,5,250,0,1.0,1.0,0.0,0.0
0.0,1,0,30,30,2,6,0,0,20,1.0,1.0,0.0,0.0
0.0,1,0,1300,1300,3,6,0,0,90,1.0,1.0,1.0,1.0
0.0,1,0,790,0,0,6,0,790,0,1.0,1.0,1.0,1.0
0.0,0,1,2060,920,1,5,0,1070,310,1.0,1.0,0.0,0.0
0.0,0,1,820,150,0,6,0,760,150,1.0,1.0,1.0,1.0
0.0,0,1,530,50,3,5,0,530,30,1.0,1.0,1.0,0.0
0.0,1,0,5870,240,0,0,2,5760,240,1.0,1.0,1.0,1.0
0.0,1,0,1810,230,0,0,6,1580,70,1.0,1.0,1.0,1.0
0.0,1,0,1580,60,0,0,0,1580,60,1.0,1.0,1.0,0.0
0.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,320,200,2,4,0,320,30,1.0,1.0,1.0,0.0
0.0,0,1,150,230,2,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,450,60,0,0,0,270,50,1.0,1.0,1.0,0.0
0.0,1,0,1850,100,0,0,0,1650,60,1.0,1.0,1.0,0.0
0.0,1,0,780,50,0,0,3,720,0,1.0,1.0,1.0,0.0
0.0,0,1,2840,140,0,0,0,2840,140,1.0,1.0,1.0,0.0
0.0,0,1,900,50,0,0,6,830,50,1.0,1.0,1.0,1.0
0.0,0,1,7230,310,0,0,2,7230,310,1.0,1.0,1.0,1.0
0.0,0,1,1050,90,0,0,0,800,50,1.0,1.0,1.0,0.0
0.0,1,0,580,60,0,6,0,540,60,1.0,1.0,0.0,0.0
0.0,1,0,60,60,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,1850,80,0,0,2,1360,70,1.0,1.0,1.0,0.0
0.0,0,0,440,440,4,5,0,70,0,1.0,1.0,0.0,0.0
0.0,1,0,610,600,2,2,0,10,30,1.0,1.0,1.0,0.0
0.0,1,0,60,60,1,6,0,50,0,1.0,1.0,1.0,0.0
0.0,0,1,1560,80,0,0,3,1550,80,1.0,1.0,1.0,1.0
0.0,0,1,1430,2600,1,4,0,1430,120,1.0,1.0,1.0,0.0
0.0,0,1,1510,900,0,0,2,1450,900,1.0,1.0,0.0,0.0
0.0,0,1,1640,610,0,0,0,1040,610,1.0,1.0,1.0,0.0
0.0,0,1,1390,60,0,4,1,1390,60,1.0,1.0,1.0,0.0
0.0,0,1,1330,1670,2,5,0,30,0,1.0,1.0,1.0,0.0
0.0,1,0,2730,150,0,0,3,2730,150,1.0,1.0,1.0,0.0
0.0,0,1,6100,210,0,0,2,6100,210,1.0,1.0,1.0,1.0
0.0,0,1,170,90,2,3,0,80,90,1.0,1.0,1.0,1.0
0.0,1,0,280,300,3,6,0,70,140,1.0,1.0,1.0,1.0
0.0,0,1,460,100,1,6,0,380,100,1.0,1.0,1.0,0.0
0.0,1,0,1070,60,0,0,0,910,60,1.0,1.0,1.0,1.0
0.0,1,0,320,320,2,6,0,50,260,1.0,1.0,0.0,0.0
0.0,0,1,500,340,2,6,0,150,190,1.0,1.0,1.0,0.0
0.0,1,0,4420,4280,1,1,0,330,4280,1.0,1.0,1.0,0.0
0.0,0,1,2500,110,0,0,2,2500,0,1.0,1.0,1.0,0.0
0.0,0,1,140,170,3,6,0,0,0,1.0,1.0,0.0,0.0
0.0,1,0,2750,150,0,0,0,2710,110,1.0,1.0,1.0,0.0
0.0,1,0,2480,90,0,0,6,2460,90,1.0,0.0,0.0,0.0
0.0,1,0,12170,850,0,0,3,11380,850,1.0,1.0,1.0,0.0
0.0,0,0,620,620,2,2,3,620,40,1.0,1.0,0.0,0.0
0.0,0,1,350,40,3,6,0,350,10,1.0,1.0,1.0,1.0
0.0,0,1,310,60,0,3,0,310,60,1.0,1.0,1.0,1.0
0.0,1,0,3280,120,0,2,0,2930,110,1.0,1.0,1.0,1.0
0.0,1,0,8170,290,0,0,0,8080,290,1.0,1.0,1.0,1.0
0.0,0,1,1950,320,1,5,0,1950,100,1.0,1.0,1.0,1.0
0.0,0,1,150,150,3,6,0,40,100,1.0,1.0,1.0,1.0
0.0,0,1,2550,2550,2,5,1,90,30,1.0,1.0,1.0,0.0
0.0,1,0,1550,60,0,6,0,1550,60,1.0,1.0,1.0,0.0
0.0,0,1,3710,190,0,4,0,3710,190,1.0,1.0,1.0,1.0
0.0,0,1,8440,810,0,0,1,8440,810,1.0,1.0,1.0,0.0
0.0,1,0,270,270,1,2,0,200,0,1.0,1.0,1.0,0.0
0.0,0,1,850,350,1,4,0,830,180,1.0,1.0,1.0,0.0
0.0,0,1,740,0,0,0,6,740,0,1.0,1.0,1.0,0.0
0.0,1,0,2770,400,0,0,0,2240,110,1.0,1.0,1.0,0.0
0.0,1,0,7880,1440,0,5,0,7880,1440,1.0,1.0,1.0,1.0
0.0,0,1,380,380,2,6,0,290,380,1.0,1.0,1.0,1.0
0.0,1,0,3920,70,0,5,0,3920,70,1.0,1.0,1.0,0.0
0.0,1,0,130,140,3,6,0,90,130,1.0,1.0,1.0,1.0
0.0,0,1,5910,260,0,0,5,5740,260,1.0,1.0,1.0,0.0
0.0,0,1,10,0,0,6,0,10,0,1.0,1.0,1.0,0.0
0.0,1,0,1260,50,0,3,2,1260,50,1.0,1.0,0.0,0.0
0.0,0,1,210,90,2,6,0,40,50,1.0,1.0,1.0,1.0
0.0,1,0,1190,240,0,6,0,880,240,1.0,1.0,1.0,0.0
0.0,1,0,6230,260,0,0,0,5820,260,1.0,1.0,1.0,1.0
0.0,0,1,2850,210,0,0,2,2490,120,1.0,1.0,1.0,0.0
0.0,1,0,2940,760,0,2,0,2920,140,1.0,1.0,1.0,1.0
0.0,1,0,420,490,2,6,0,40,10,1.0,1.0,1.0,1.0
0.0,1,0,680,620,1,3,0,680,40,1.0,1.0,1.0,0.0
0.0,1,0,120,160,3,6,0,120,30,1.0,1.0,0.0,0.0
0.0,0,1,1970,310,0,1,0,1970,90,1.0,1.0,1.0,0.0
0.0,0,1,80,80,3,6,0,0,0,1.0,1.0,0.0,0.0
0.0,1,0,1440,60,0,0,0,1370,60,1.0,1.0,1.0,0.0
0.0,1,0,560,560,2,6,0,290,0,1.0,1.0,1.0,1.0
0.0,0,1,640,50,0,6,0,640,50,1.0,1.0,1.0,0.0
0.0,0,1,5110,4730,3,3,0,0,30,1.0,1.0,1.0,1.0
0.0,0,1,350,90,0,2,0,260,90,1.0,1.0,0.0,0.0
0.0,0,1,100,100,2,6,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,1870,90,0,0,0,1870,70,1.0,1.0,0.0,0.0
0.0,1,0,1510,160,0,0,0,1400,60,1.0,1.0,1.0,0.0
0.0,1,0,1500,60,0,0,2,1500,60,1.0,1.0,1.0,0.0
0.0,0,1,3880,180,0,0,3,3880,180,1.0,1.0,1.0,1.0
0.0,0,1,5630,3270,0,0,0,4570,3270,1.0,1.0,1.0,0.0
0.0,1,0,230,230,3,6,0,10,140,1.0,1.0,1.0,0.0
0.0,1,0,100,70,1,6,0,20,10,1.0,1.0,1.0,1.0
0.0,0,1,2160,460,0,0,2,1650,0,1.0,1.0,1.0,0.0
0.0,0,1,590,590,1,2,2,320,310,1.0,1.0,1.0,0.0
0.0,1,0,6550,500,0,0,3,6140,500,1.0,1.0,0.0,0.0
0.0,0,1,390,390,2,6,0,80,0,1.0,1.0,1.0,0.0
0.0,1,0,1340,90,0,0,0,1090,90,1.0,1.0,1.0,0.0
0.0,0,1,610,50,0,0,6,540,50,1.0,1.0,1.0,1.0
0.0,0,1,150,150,2,6,0,60,90,1.0,1.0,1.0,1.0
0.0,0,1,1530,1520,1,1,5,0,1520,1.0,1.0,1.0,0.0
0.0,0,1,930,60,0,0,6,860,60,1.0,1.0,1.0,0.0
0.0,0,1,80,120,3,6,0,30,60,1.0,1.0,1.0,0.0
0.0,0,1,390,40,0,1,0,380,40,1.0,1.0,1.0,0.0
0.0,1,0,3320,1980,0,1,0,3320,130,1.0,1.0,1.0,1.0
0.0,0,1,90,90,1,6,0,60,0,1.0,1.0,1.0,1.0
0.0,1,0,150,50,1,6,0,150,30,1.0,1.0,0.0,0.0
0.0,1,0,610,90,0,1,5,600,40,1.0,1.0,1.0,0.0
0.0,0,1,960,180,0,3,0,960,180,1.0,1.0,1.0,1.0
0.0,0,1,650,90,0,0,6,570,90,1.0,1.0,1.0,0.0
0.0,1,0,940,50,0,0,6,940,0,1.0,1.0,0.0,0.0
0.0,1,0,1520,770,1,3,0,1520,770,1.0,1.0,1.0,1.0
0.0,0,1,1830,120,2,3,0,1830,120,1.0,1.0,1.0,1.0
0.0,0,1,20,230,2,6,0,0,20,1.0,1.0,1.0,1.0
0.0,0,1,70,80,2,6,0,60,70,1.0,1.0,1.0,0.0
0.0,1,0,240,240,3,6,0,80,240,1.0,1.0,0.0,0.0
0.0,0,1,2310,180,0,0,0,2070,110,1.0,1.0,1.0,1.0
0.0,1,0,980,90,0,6,0,780,80,1.0,1.0,0.0,0.0
0.0,1,0,940,90,0,0,6,930,0,1.0,1.0,0.0,0.0
0.0,1,0,1530,70,0,0,3,1460,60,1.0,1.0,1.0,0.0
0.0,0,1,520,470,2,5,0,520,40,1.0,1.0,1.0,0.0
0.0,1,0,550,60,0,6,0,550,60,1.0,1.0,1.0,0.0
0.0,1,0,2360,180,0,5,0,2360,160,1.0,1.0,0.0,0.0
0.0,0,1,80,300,4,6,0,20,60,1.0,1.0,1.0,1.0
0.0,0,1,1930,170,0,0,3,1810,170,1.0,1.0,1.0,1.0
0.0,0,1,2550,120,0,4,0,2550,120,1.0,1.0,1.0,1.0
0.0,1,0,12050,490,0,0,3,11750,460,1.0,1.0,1.0,1.0
0.0,1,0,12100,460,0,0,0,12100,430,1.0,1.0,1.0,1.0
0.0,1,0,340,60,0,0,0,250,50,1.0,1.0,1.0,0.0
0.0,0,1,990,90,0,0,0,880,90,1.0,1.0,1.0,0.0
0.0,1,0,1580,1580,1,5,0,1130,1580,1.0,1.0,1.0,0.0
0.0,0,1,4460,150,0,0,0,4460,150,1.0,1.0,1.0,1.0
0.0,0,1,170,30,0,6,0,100,30,1.0,1.0,1.0,1.0
0.0,0,1,4980,180,0,0,0,4980,170,1.0,1.0,1.0,1.0
0.0,0,1,4390,160,0,0,2,4320,160,1.0,1.0,1.0,0.0
0.0,1,0,2210,120,0,0,0,1910,80,1.0,1.0,0.0,0.0
0.0,1,0,1030,90,0,0,0,990,60,1.0,1.0,0.0,0.0
0.0,0,1,240,240,3,6,0,70,0,1.0,1.0,1.0,0.0
0.0,0,1,930,90,0,0,6,820,50,1.0,1.0,0.0,0.0
0.0,1,0,1550,110,0,0,3,1520,60,1.0,1.0,0.0,0.0
0.0,0,1,1590,1590,1,3,0,90,1590,1.0,1.0,1.0,0.0
0.0,0,1,1500,150,0,0,0,1400,150,1.0,1.0,1.0,0.0
0.0,1,0,4110,180,0,0,2,4030,180,1.0,1.0,1.0,0.0
0.0,1,0,680,680,2,4,0,530,250,1.0,1.0,0.0,0.0
0.0,0,1,2570,110,0,0,6,2490,110,1.0,1.0,1.0,0.0
0.0,0,1,180,90,1,6,0,180,0,1.0,1.0,1.0,1.0
0.0,1,0,800,240,2,6,0,800,150,1.0,1.0,1.0,0.0
0.0,0,1,410,50,0,0,4,180,30,1.0,1.0,1.0,0.0
0.0,0,1,2890,310,0,0,0,2810,230,1.0,1.0,1.0,1.0
0.0,1,0,210,70,1,6,0,210,40,1.0,1.0,1.0,1.0
0.0,1,0,2490,110,0,0,0,2390,110,1.0,1.0,1.0,0.0
0.0,1,0,220,730,4,6,0,0,10,1.0,1.0,1.0,1.0
0.0,0,1,850,850,3,6,0,30,90,1.0,1.0,1.0,1.0
0.0,0,1,70,260,2,6,0,10,10,1.0,1.0,0.0,0.0
0.0,0,1,10320,730,0,0,2,10320,340,1.0,1.0,1.0,1.0
0.0,0,1,1350,470,0,5,0,1350,150,1.0,1.0,1.0,1.0
0.0,0,1,740,50,0,3,0,730,50,1.0,1.0,1.0,0.0
0.0,0,1,930,930,4,6,0,10,930,1.0,1.0,1.0,0.0
0.0,1,0,40,20,3,6,0,20,10,1.0,1.0,1.0,0.0
0.0,0,1,650,60,0,0,0,400,50,1.0,1.0,1.0,1.0
0.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,460,1380,2,6,0,460,60,1.0,0.0,0.0,0.0
0.0,0,1,30,30,3,6,0,20,20,1.0,1.0,1.0,1.0
0.0,1,0,1500,70,0,0,5,1450,70,1.0,1.0,1.0,0.0
0.0,0,1,90,90,2,6,0,0,70,1.0,1.0,1.0,1.0
0.0,1,0,80,80,3,6,0,0,20,1.0,1.0,1.0,1.0
0.0,0,1,3120,150,0,0,6,3110,150,1.0,1.0,1.0,0.0
0.0,1,0,4680,220,0,0,6,4680,210,1.0,1.0,1.0,0.0
0.0,0,1,2270,1160,1,0,3,1430,50,1.0,1.0,0.0,0.0
0.0,0,1,1040,260,0,0,0,1040,60,1.0,1.0,1.0,0.0
0.0,0,1,350,120,0,6,0,310,60,1.0,1.0,1.0,0.0
0.0,0,1,400,400,1,2,0,150,30,1.0,1.0,1.0,0.0
0.0,0,1,770,50,0,0,0,750,40,1.0,1.0,1.0,0.0
0.0,1,0,120,120,2,6,0,50,0,1.0,1.0,1.0,1.0
0.0,1,0,160,160,1,6,0,0,0,1.0,1.0,0.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,180,90,2,2,0,180,40,1.0,1.0,1.0,0.0
0.0,0,1,1120,50,0,5,0,1120,50,1.0,1.0,1.0,1.0
0.0,0,1,970,290,0,0,0,690,290,1.0,1.0,1.0,0.0
0.0,0,1,50,50,4,6,0,50,20,1.0,1.0,1.0,0.0
0.0,1,0,450,50,0,0,0,350,50,1.0,1.0,0.0,0.0
0.0,1,0,770,0,0,6,0,770,0,1.0,1.0,1.0,1.0
0.0,1,0,170,170,1,5,0,30,0,1.0,1.0,1.0,1.0
0.0,1,0,70,70,2,6,0,70,50,1.0,1.0,0.0,0.0
0.0,0,1,3060,920,0,0,2,2230,920,1.0,1.0,1.0,1.0
0.0,1,0,80,80,2,6,0,70,60,1.0,1.0,1.0,0.0
0.0,1,0,2940,3050,2,0,1,1670,1680,1.0,1.0,0.0,0.0
0.0,0,1,620,40,0,0,6,500,40,1.0,1.0,0.0,0.0
0.0,0,1,960,310,0,3,0,960,50,1.0,1.0,1.0,0.0
0.0,0,1,1560,240,0,0,3,1360,240,1.0,1.0,0.0,0.0
0.0,0,1,910,960,1,1,4,530,10,1.0,1.0,1.0,0.0
0.0,0,1,470,40,0,6,0,470,40,1.0,1.0,1.0,0.0
0.0,0,1,330,330,1,6,0,300,30,1.0,1.0,1.0,1.0
0.0,0,0,100,50,2,6,0,100,50,1.0,1.0,1.0,1.0
0.0,1,0,1490,240,0,1,0,1220,240,1.0,1.0,1.0,1.0
0.0,0,1,330,330,3,6,0,20,330,1.0,1.0,1.0,1.0
0.0,0,1,820,50,0,2,0,820,50,1.0,1.0,1.0,0.0
0.0,0,1,510,90,0,3,0,300,60,1.0,1.0,1.0,1.0
0.0,0,1,4790,350,0,0,0,4290,210,1.0,1.0,1.0,1.0
0.0,1,0,570,50,0,0,5,470,50,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,620,540,2,6,0,170,310,1.0,1.0,1.0,1.0
0.0,0,1,110,110,3,6,0,0,110,1.0,1.0,1.0,1.0
0.0,1,0,530,530,2,6,0,260,260,1.0,1.0,1.0,0.0
0.0,0,1,310,100,0,0,4,160,100,1.0,1.0,1.0,0.0
0.0,1,0,1890,1570,1,1,5,1810,100,1.0,1.0,0.0,0.0
0.0,0,1,5640,0,0,5,1,5640,0,1.0,1.0,1.0,1.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,180,180,2,6,0,0,180,1.0,1.0,1.0,1.0
0.0,0,1,40,80,2,6,0,40,30,1.0,1.0,1.0,1.0
0.0,1,0,1850,90,0,0,0,1660,60,1.0,1.0,1.0,0.0
0.0,1,0,5220,240,0,0,6,5100,240,1.0,1.0,1.0,1.0
0.0,1,0,1800,70,0,0,3,1780,70,1.0,1.0,0.0,0.0
0.0,1,0,2230,150,0,0,2,2230,150,1.0,1.0,1.0,0.0
0.0,0,1,530,310,4,6,0,300,310,1.0,1.0,1.0,1.0
0.0,0,1,540,0,0,6,0,540,0,1.0,1.0,1.0,0.0
0.0,0,1,4510,310,0,0,6,4510,0,1.0,1.0,1.0,1.0
0.0,1,0,540,410,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,190,190,1,5,0,120,190,1.0,1.0,1.0,1.0
0.0,0,1,2430,950,1,3,0,2330,140,1.0,1.0,1.0,0.0
0.0,0,1,110,160,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,360,310,3,6,0,170,150,1.0,1.0,1.0,0.0
0.0,0,1,430,430,2,6,0,20,430,1.0,1.0,1.0,1.0
0.0,0,1,690,30,0,2,0,680,30,1.0,1.0,1.0,0.0
0.0,1,0,10360,10510,3,5,0,0,1200,1.0,1.0,1.0,1.0
0.0,0,1,50,340,1,6,0,50,0,1.0,0.0,0.0,0.0
0.0,1,0,590,210,0,3,0,150,90,1.0,1.0,1.0,1.0
0.0,0,1,330,40,0,0,0,280,40,1.0,1.0,0.0,0.0
0.0,0,1,160,4570,4,6,0,10,90,1.0,1.0,1.0,0.0
0.0,0,1,450,50,0,6,0,440,40,1.0,1.0,1.0,0.0
0.0,1,0,290,0,0,6,0,290,0,1.0,0.0,0.0,0.0
0.0,1,0,60,60,3,6,0,20,20,1.0,1.0,1.0,1.0
0.0,1,0,1220,310,0,6,0,1190,150,1.0,1.0,0.0,0.0
0.0,0,1,700,700,1,6,0,60,30,1.0,1.0,1.0,1.0
0.0,0,1,850,310,0,0,0,470,60,1.0,1.0,0.0,0.0
0.0,1,0,1490,370,1,0,3,1480,70,1.0,1.0,1.0,0.0
0.0,0,1,240,150,1,6,0,240,70,1.0,1.0,1.0,0.0
0.0,1,0,2340,610,0,6,0,2090,310,1.0,1.0,1.0,0.0
0.0,0,1,2030,100,0,6,0,2030,80,1.0,1.0,1.0,0.0
0.0,0,1,310,40,0,1,5,290,40,1.0,1.0,1.0,0.0
0.0,0,1,410,410,2,6,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,900,40,0,0,6,900,0,1.0,1.0,1.0,0.0
0.0,0,1,2720,2420,2,3,0,2230,390,1.0,1.0,1.0,0.0
0.0,1,0,410,580,1,6,0,410,120,1.0,1.0,1.0,1.0
0.0,0,1,810,310,0,0,0,710,150,1.0,1.0,1.0,1.0
0.0,0,1,1500,150,1,3,3,1500,60,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,2230,280,0,0,0,1820,90,1.0,1.0,1.0,0.0
0.0,0,1,1390,590,1,2,0,790,60,1.0,1.0,1.0,0.0
0.0,1,0,260,230,1,6,0,100,60,1.0,1.0,1.0,1.0
0.0,1,0,330,40,0,1,0,300,40,1.0,1.0,0.0,0.0
0.0,0,1,1630,960,0,0,1,1630,960,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,140,130,2,6,0,110,130,1.0,1.0,1.0,0.0
0.0,0,1,7350,830,0,0,3,7350,210,1.0,1.0,1.0,1.0
0.0,1,0,2110,80,0,0,2,2110,80,1.0,1.0,0.0,0.0
0.0,1,0,30,50,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,2170,130,0,0,0,2160,0,1.0,1.0,1.0,0.0
0.0,0,1,1400,460,1,6,0,320,460,1.0,1.0,1.0,1.0
0.0,1,0,390,1220,1,6,0,390,60,1.0,1.0,0.0,0.0
0.0,1,0,2900,180,0,0,0,2610,120,1.0,1.0,1.0,1.0
0.0,0,1,900,110,0,0,0,650,70,1.0,1.0,1.0,0.0
0.0,1,0,210,210,2,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,1470,430,0,0,3,1470,60,1.0,1.0,1.0,0.0
0.0,1,0,2750,90,0,1,0,2750,90,1.0,1.0,1.0,0.0
0.0,0,1,3880,140,0,0,1,3880,120,1.0,1.0,1.0,1.0
0.0,0,1,3310,230,0,0,0,3030,160,1.0,1.0,1.0,1.0
0.0,0,1,2630,2440,2,4,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,1050,120,0,0,0,1050,60,1.0,1.0,0.0,0.0
0.0,1,0,1260,130,0,0,6,1240,130,1.0,1.0,1.0,0.0
0.0,1,0,3420,550,0,0,0,2520,180,1.0,1.0,1.0,1.0
0.0,1,0,890,110,0,0,0,800,110,1.0,1.0,0.0,0.0
0.0,1,0,1600,310,0,6,0,1030,90,1.0,1.0,1.0,0.0
0.0,0,1,470,470,1,6,0,140,90,1.0,1.0,1.0,1.0
0.0,1,0,1830,460,0,0,0,1830,90,1.0,1.0,1.0,0.0
0.0,0,1,940,960,1,1,0,900,60,1.0,1.0,1.0,0.0
0.0,0,1,2570,340,0,0,0,2540,90,1.0,1.0,1.0,1.0
0.0,1,0,530,600,4,6,0,210,600,1.0,1.0,1.0,1.0
0.0,0,1,920,110,0,0,6,890,50,1.0,1.0,1.0,0.0
0.0,0,1,1060,520,1,6,0,1060,190,1.0,1.0,1.0,1.0
0.0,0,1,40,40,2,6,0,40,40,1.0,1.0,1.0,0.0
0.0,0,1,3650,2140,1,4,0,2220,120,1.0,1.0,1.0,0.0
0.0,1,0,2420,110,0,0,3,2310,110,1.0,1.0,0.0,0.0
0.0,1,0,330,80,0,0,0,260,80,1.0,1.0,1.0,0.0
0.0,1,0,4010,250,0,0,6,3840,250,1.0,1.0,1.0,1.0
0.0,0,1,20,20,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,6000,310,0,0,6,5520,250,1.0,1.0,1.0,0.0
0.0,0,1,1510,90,0,2,3,1390,90,1.0,1.0,1.0,0.0
0.0,1,0,2620,110,0,0,0,2620,90,1.0,1.0,0.0,0.0
0.0,0,1,30,20,1,6,0,30,0,1.0,1.0,1.0,1.0
0.0,0,1,20,20,2,6,0,20,0,1.0,1.0,1.0,0.0
0.0,0,1,1390,490,3,6,0,1390,350,1.0,1.0,1.0,1.0
